"gene","beta_T","p_T","beta_C","p_C","r_grade_T","r_grade_C","p_T_BH","qc_ok","prognostic_T","replicated","signflip"
"CRYM",-0.1605100105527,0.00649381701617405,-0.385300222500241,1.19892001235218e-06,-0.245540579916394,-0.22070689115434,0.0071834259028474,TRUE,TRUE,TRUE,FALSE
"FTLP3",0.543063118567611,1.05822151813568e-24,0.138977622301473,0.0229164084204,0.71309287032352,0.105902071075815,9.79834739014522e-24,TRUE,TRUE,TRUE,FALSE
"IGLC2",0.216770630835489,2.66643570189182e-05,0.166614214970955,0.00587560764085717,0.313894277841099,0.174973274145863,3.34139812267145e-05,TRUE,TRUE,TRUE,FALSE
"MYBL2",0.490570837593705,2.65021808388301e-17,0.654399693866597,6.29822847211298e-20,0.58377800071426,0.474308071377304,6.93774367508642e-17,TRUE,TRUE,TRUE,FALSE
"LYZ",0.617214483057455,3.25436333148782e-25,0.268652667017156,1.39365701516497e-05,0.609892500051218,0.300689364012086,3.44899585199597e-24,TRUE,TRUE,TRUE,FALSE
"MGP",0.399879426648161,7.51756135812748e-13,0.136061873157392,0.0482399017524551,0.498782729657187,0.241269631782016,1.3281910526727e-12,TRUE,TRUE,TRUE,FALSE
"NPTX1",-0.239510809527373,2.9600726121354e-05,-0.270259983647972,0.000243127196271586,-0.246197982309322,-0.182780310738601,3.70009076516925e-05,TRUE,TRUE,TRUE,FALSE
"PI16",-0.0580055961895418,0.305367519797627,-0.02488304028176,0.72290950798415,-0.138906560281731,-0.158229969355621,0.3128765571697,TRUE,FALSE,FALSE,FALSE
"GABBR2",-0.455288583247127,2.06051461508357e-14,-0.307223140330319,2.53005875849147e-05,-0.573182285175884,-0.326600660569529,3.91732816555812e-14,TRUE,TRUE,TRUE,FALSE
"SVOP",-0.576322219307551,1.14968410569095e-18,-0.694000566790421,3.89816291318511e-17,-0.525642981021383,-0.384979664745858,3.61535882292751e-18,TRUE,TRUE,TRUE,FALSE
"CALN1",-0.621631733815805,3.49165454776406e-19,-0.663510787181496,3.61468364050949e-13,-0.62302260355835,-0.469762646295749,1.17169615696781e-18,TRUE,TRUE,TRUE,FALSE
"VSTM2A",-0.526890450304247,1.09298537190962e-15,-0.540921630505272,8.71143419214403e-12,-0.519390164061507,-0.376908265552306,2.32550079129707e-15,TRUE,TRUE,TRUE,FALSE
"BCAS1",-0.234530847125456,3.65482977629016e-06,-0.024792810071046,0.72502479429827,-0.395219350993534,-0.226744370038508,4.75889293787781e-06,TRUE,TRUE,FALSE,FALSE
"TGFBI",0.50015824645791,9.33301426824962e-20,0.264476203346491,7.88110694298998e-05,0.592214494657924,0.315200944661272,3.30957952774809e-19,TRUE,TRUE,TRUE,FALSE
"CNDP1",-0.0531708994060084,0.322611707949239,-0.0114074755347411,0.87162910451701,-0.243802802331396,-0.120767646819068,0.329195620356367,TRUE,FALSE,FALSE,FALSE
"S100A8",0.415738238525156,2.63457637882202e-15,0.242845815492986,0.000308459222228042,0.452788000269828,0.294350028207273,5.3116459250444e-15,TRUE,TRUE,TRUE,FALSE
"LINGO1",-0.49340634015085,1.47603462357245e-21,-0.410234391457955,1.02519830923778e-10,-0.589522814548578,-0.337502016050241,6.58944028380559e-21,TRUE,TRUE,TRUE,FALSE
"PCDHGA10",-0.03005246499169,0.574887584999699,-0.234874501772748,0.00210496705426473,0.141250942924116,-0.0934629625204253,0.580694530302727,FALSE,FALSE,FALSE,FALSE
"CCL2",0.351176311166776,4.82781711688386e-11,0.251522019891105,0.000251284592368789,0.349378142427547,0.174450276071226,7.86289432717241e-11,TRUE,TRUE,TRUE,FALSE
"TRH",0.0596095757648908,0.235856964485266,0.148461229064517,0.0279010465416707,0.13570556297723,0.178185815945777,0.243825685291467,TRUE,FALSE,FALSE,FALSE
"KCNIP2",-0.629161939052798,1.89665619104182e-22,-0.608143405070898,4.67064020632719e-17,-0.654010527751621,-0.472089452008363,9.57907167192838e-22,TRUE,TRUE,TRUE,FALSE
"CALY",-0.416058905339157,6.9051976834388e-11,-0.492911354989372,1.42077477449864e-09,-0.464435812223453,-0.277281959859456,1.11734590346906e-10,TRUE,TRUE,TRUE,FALSE
"GPX3",-0.231278765986501,0.000111923268483282,-0.205770463617596,0.00349932605007526,-0.336309716977094,-0.130036679713527,0.000135173029569182,TRUE,TRUE,TRUE,FALSE
"SLC6A17",-0.338787405755573,1.16365411097864e-07,-0.406247618858767,4.28414271453918e-07,-0.379600404868604,-0.302907080075083,1.58105178122098e-07,TRUE,TRUE,TRUE,FALSE
"FLNC",0.57718443067533,3.35710767472931e-24,0.539520009936206,2.36628723913077e-18,0.548857932468272,0.341937437410249,2.50530423487262e-23,TRUE,TRUE,TRUE,FALSE
"SPHKAP",-0.675304572564967,1.34669221495803e-22,-0.760959752025245,6.45858892276836e-14,-0.606527270515186,-0.452510656374469,7.24028072558082e-22,TRUE,TRUE,TRUE,FALSE
"CREG2",-0.289498894186947,5.36907993254081e-06,-0.357424855933936,8.85740925693495e-06,-0.306721075320691,-0.223262498621938,6.91891743884125e-06,TRUE,TRUE,TRUE,FALSE
"RPH3A",-0.25225455052399,7.28346811438581e-06,-0.480912722564484,7.789684698569e-10,-0.322009198288398,-0.255597900052095,9.33777963382796e-06,TRUE,TRUE,TRUE,FALSE
"SYT13",-0.348401587812843,6.77394491362854e-09,-0.441688409453923,5.16167621054513e-08,-0.357982799380942,-0.312682851827678,9.73267947360422e-09,TRUE,TRUE,TRUE,FALSE
"DDIT4L",0.465669412694087,3.09985188651087e-18,0.272107647904491,7.46013683641472e-06,0.492524604009713,0.242775463785773,9.11721143091434e-18,TRUE,TRUE,TRUE,FALSE
"TMEM100",-0.491496542882317,3.06792991166508e-20,-0.314034724077822,1.58368334975445e-05,-0.581064549356327,-0.293776475272374,1.15335710964853e-19,TRUE,TRUE,TRUE,FALSE
"MSTN",-0.129590594753366,0.0247747590437873,0.143742235878222,0.0403256287091252,-0.210925809106115,-0.0904625374665401,0.0269290859171601,FALSE,TRUE,FALSE,TRUE
"PRKCG",-0.449518845899541,1.22587650019303e-10,-0.462734478970252,1.27396915533009e-07,-0.533466601001457,-0.323601505060985,1.95203264361948e-10,TRUE,TRUE,TRUE,FALSE
"RAB3A",-0.483906080116667,1.32172106702087e-16,-0.436160356975441,9.28275361157079e-09,-0.56507985015688,-0.306966608355049,3.11726666750205e-16,TRUE,TRUE,TRUE,FALSE
"F5",-0.425832161259941,1.34056832514953e-09,-0.413657785974786,9.46136106998591e-07,-0.494720228528824,-0.252825429484958,1.99489334099633e-09,TRUE,TRUE,TRUE,FALSE
"EGR1",0.0778160624350258,0.151505707445744,0.351705485344683,1.38040850140017e-06,-0.0311352577140859,0.214370670554334,0.159144650678302,FALSE,FALSE,FALSE,FALSE
"CA9",0.402277786454577,9.19537714486197e-15,0.249427830209783,1.79272205141334e-05,0.545842083288481,0.41540119030238,1.79597209860585e-14,TRUE,TRUE,TRUE,FALSE
"ETV4",0.0988059761881984,0.0633300444571257,0.100450003936997,0.128824627945359,0.290919441918099,0.273851460244851,0.0670869115011925,TRUE,FALSE,FALSE,FALSE
"GPNMB",0.507651109093887,1.05423334516762e-18,0.458257980300823,7.53825903062326e-13,0.499320524838091,0.349820280711042,3.35743103556567e-18,TRUE,TRUE,TRUE,FALSE
"TAC1",-0.243378678694955,2.47379104223981e-05,-0.300638868731354,9.4060722160433e-05,-0.212978387319313,-0.187555425807622,3.10777769125604e-05,TRUE,TRUE,TRUE,FALSE
"PCSK2",-0.377485901082945,3.43019049467681e-10,-0.507715206866459,1.42592411177575e-11,-0.431257976202555,-0.339469618735721,5.32638275570933e-10,TRUE,TRUE,TRUE,FALSE
"SNCG",-0.514114850774887,3.22743124603203e-16,-0.471988798246281,1.45208010978895e-10,-0.565991315024113,-0.314319404883245,7.30188064713129e-16,TRUE,TRUE,TRUE,FALSE
"VSTM2B",-0.497418262594218,1.74992478999575e-18,-0.241098763827816,0.000667444863427719,-0.601098541674896,-0.32218917573228,5.46851496873672e-18,TRUE,TRUE,TRUE,FALSE
"PDYN",-0.027925633980853,0.613424171106542,-0.191405765039663,0.0144221121037852,-0.070737752191461,-0.0795465645482135,0.617126932702759,FALSE,FALSE,FALSE,FALSE
"LGI3",-0.356290325552461,1.59785989829877e-10,-0.287011420174146,0.000102213818352792,-0.546261629665978,-0.302237679283529,2.52028375125989e-10,TRUE,TRUE,TRUE,FALSE
"NKAIN4",-0.439810876920677,1.47366583939887e-17,-0.275684467936506,1.13744154945506e-05,-0.550132590124511,-0.305633970315763,4.02640939726468e-17,TRUE,TRUE,TRUE,FALSE
"LY6H",-0.233082257049982,4.12975019801604e-05,-0.40660422988183,2.99893175995704e-08,-0.479772989734184,-0.284301464772757,5.13650522141299e-05,TRUE,TRUE,TRUE,FALSE
"IGFBPL1",-0.168477381841721,0.00212996724432705,0.102393228003616,0.120546227993887,-0.266783774016486,0.0191621813426334,0.00241492884844337,FALSE,TRUE,FALSE,FALSE
"COL4A2",0.566650052411809,2.61574712442935e-22,0.660079245400369,1.08159458372752e-21,0.678328855400213,0.52249843120231,1.28222898256341e-21,TRUE,TRUE,TRUE,FALSE
"HAPLN2",-0.209640025923929,0.000201942788831715,-0.187335800573802,0.0115075093700192,-0.424434805334649,-0.211387144150018,0.000239268707146581,TRUE,TRUE,TRUE,FALSE
"HMX1",-0.562474892016878,5.77455345570156e-19,-0.445588328482652,1.93987681569355e-09,-0.512254266050522,-0.263388039457919,1.89952416305972e-18,TRUE,TRUE,TRUE,FALSE
"HOXA5",0.469895094284676,8.71713446858252e-20,0.515385675318552,2.07173421348369e-17,0.631745742871464,0.43958853265687,3.11326231020804e-19,TRUE,TRUE,TRUE,FALSE
"RASL10A",-0.718745638530249,2.39063785570819e-28,-0.68026617039069,1.10776805762921e-20,-0.704266482218286,-0.464767735585474,4.78127571141638e-27,TRUE,TRUE,TRUE,FALSE
"DCX",-0.317478331146348,3.4617954068133e-09,-0.234262305959229,0.00164184885797846,-0.307508681423416,-0.165708233300951,5.04634898952376e-09,TRUE,TRUE,TRUE,FALSE
"BRINP1",-0.451366776210487,1.75721741430762e-15,-0.577539927155053,6.8603022338123e-14,-0.61815037165555,-0.415401195029668,3.6456792827959e-15,TRUE,TRUE,TRUE,FALSE
"PCDHGB2",0.110140734634561,0.0373911702138225,0.105308722402091,0.131263932212448,0.153617404068588,0.0727317837221888,0.0402922092821363,FALSE,TRUE,FALSE,FALSE
"PSD",-0.52994293175333,6.44406708169958e-20,-0.5361419531389,9.86970975447128e-15,-0.630556343183693,-0.399728517140498,2.31800974161855e-19,TRUE,TRUE,TRUE,FALSE
"COL5A2",0.624061082431615,2.62818894763443e-29,0.608471321240547,2.51215217319761e-22,0.696338215998832,0.459487973363502,6.57047236908608e-28,TRUE,TRUE,TRUE,FALSE
"APLNR",-0.0201062524224541,0.710753893152638,0.00797295060605217,0.910786331842313,-0.0144627768992756,0.0272290203231423,0.712178249651942,FALSE,FALSE,FALSE,FALSE
"HES5",-0.364578329713326,1.21483961622722e-09,-0.248943794209063,0.000711601958870557,-0.345130293634855,-0.217218100463165,1.81319345705555e-09,TRUE,TRUE,TRUE,FALSE
"WIF1",-0.119020712282687,0.0514208278325824,-0.115026848797415,0.133207413618016,-0.240328791391076,-0.204197450781731,0.0549367818724171,TRUE,FALSE,FALSE,FALSE
"GABRA3",-0.476687500919352,7.55017781638252e-17,-0.56359797642334,9.25295349931989e-13,-0.584496986629284,-0.387674248164187,1.83256743116081e-16,TRUE,TRUE,TRUE,FALSE
"CAMKV",-0.359267271031398,1.83274348647944e-09,-0.30231060003453,2.7926930572944e-05,-0.427201874369623,-0.250692567189485,2.69521100952859e-09,TRUE,TRUE,TRUE,FALSE
"APOD",-0.280758760521661,1.94894275419655e-08,-0.201607502643259,0.00302844072061677,-0.45675058644104,-0.25845159143894,2.72961170055539e-08,TRUE,TRUE,TRUE,FALSE
"CACNG4",-0.308223527836851,1.07207276304481e-09,-0.156862369045808,0.0230309462383652,-0.425408390107256,-0.0527816447220963,1.60489934587546e-09,FALSE,TRUE,TRUE,FALSE
"OLIG2",-0.451386085246444,8.93322700460248e-23,-0.302215689331978,8.51828385558609e-06,-0.554427441393471,-0.243466004159974,4.90836648604532e-22,TRUE,TRUE,TRUE,FALSE
"BMP2",-0.707683065972404,3.58461781866064e-31,-0.559076431886572,7.32060952589932e-13,-0.592908644068266,-0.3586187353685,1.79230890933032e-29,TRUE,TRUE,TRUE,FALSE
"VEGFA",0.441009193991137,3.16770816827165e-17,0.610902652643263,1.76238311660804e-19,0.651115532841068,0.453209986333843,8.24924002154074e-17,TRUE,TRUE,TRUE,FALSE
"C5orf38",-0.400089964505203,5.01700680741445e-10,-0.314816984931776,4.39194204415571e-05,-0.530997834191489,-0.288400581033799,7.69479571689333e-10,TRUE,TRUE,TRUE,FALSE
"BIRC5",0.531742207539981,4.78015124444522e-19,0.589200712674987,6.30403239337397e-17,0.623768176590089,0.492496871278274,1.59338374814841e-18,TRUE,TRUE,TRUE,FALSE
"HMGN2P5",0.549866784594644,9.99363675340417e-24,0.292688259771276,0.00028005732499435,0.735423438298456,0.159161153426803,6.84495668041382e-23,TRUE,TRUE,TRUE,FALSE
"SSTR1",-0.725238036177849,2.35417395136349e-22,-0.45529751733561,2.24639190181554e-07,-0.681836085413776,-0.421719284016005,1.17708697568175e-21,TRUE,TRUE,TRUE,FALSE
"TCEAL2",-0.517439457758865,2.09791098082357e-26,-0.280774028289798,3.22298530066877e-06,-0.729536648328535,-0.359524550691846,2.91376525114385e-25,TRUE,TRUE,TRUE,FALSE
"PPP2R2C",-0.406637975568438,3.43280061389594e-12,-0.35555591933494,8.92095451458202e-07,-0.561194323128428,-0.386423827552851,5.8982828417456e-12,TRUE,TRUE,TRUE,FALSE
"CLDN11",-0.0360604661663075,0.501760439007033,0.0820092577111567,0.250492827855375,-0.263433732984517,-0.0957846146041563,0.507854695351248,FALSE,FALSE,FALSE,FALSE
"NXPH1",-0.43975313992228,2.60049177497644e-15,-0.1988646466573,0.0057130322322601,-0.484898795001986,-0.232098370642181,5.26415339064056e-15,TRUE,TRUE,TRUE,FALSE
"SPOCK3",-0.321579934723899,1.31870548150606e-08,-0.178323361594514,0.014826245467144,-0.528347232406406,-0.370377093260361,1.86785478966864e-08,TRUE,TRUE,TRUE,FALSE
"NEU4",-0.565400518943166,3.28099872895598e-25,-0.334266866822314,1.22521470968675e-06,-0.498977879340582,-0.265519278781714,3.44899585199597e-24,TRUE,TRUE,TRUE,FALSE
"WNT7B",-0.570615499751596,6.10576178058583e-19,-0.694386158054058,2.37267700394329e-16,-0.607230464800705,-0.3720883819151,1.98239018850189e-18,TRUE,TRUE,TRUE,FALSE
"ATP6V1G2",-0.601046133126987,5.23577322235971e-30,-0.413736406988774,1.58620488806907e-09,-0.698946951421867,-0.407342147479479,1.53993330069403e-28,TRUE,TRUE,TRUE,FALSE
"SLC8A2",-0.593409068376768,6.27397956351104e-20,-0.549928246105479,3.4096434357838e-11,-0.615940346773655,-0.424763353255118,2.2897735633252e-19,TRUE,TRUE,TRUE,FALSE
"GFRA1",-0.522360177187728,5.13860354216793e-18,-0.487557022346889,9.83455140596226e-10,-0.564851091101222,-0.347390851865963,1.46817244061941e-17,TRUE,TRUE,TRUE,FALSE
"BTBD17",-0.486619116230571,5.18068288337166e-19,-0.443896636891417,2.44953355751538e-10,-0.519328789274996,-0.299510065391261,1.71545790840121e-18,TRUE,TRUE,TRUE,FALSE
"CRYAB",-0.471400221987045,8.99316140502875e-18,-0.216231821241655,0.000510281704489194,-0.520640349949045,-0.250629155087208,2.51205625838792e-17,TRUE,TRUE,TRUE,FALSE
"PTPRN",-0.225306389436087,4.21562623759486e-05,-0.540217666517283,1.36856144981772e-13,-0.2917608976947,-0.212033848438389,5.23030550570082e-05,TRUE,TRUE,TRUE,FALSE
"SHISA7",-0.573784913551935,6.72898000045518e-23,-0.460156193117253,1.49063805503365e-10,-0.648910200994243,-0.415206843802594,3.78032584295235e-22,TRUE,TRUE,TRUE,FALSE
"TMEM125",-0.189267411863935,0.000890966240072993,-0.141027215372209,0.0610448101138649,-0.381136109626895,-0.238782384324408,0.00102409912652068,TRUE,TRUE,FALSE,FALSE
"SYNPR",-0.288847217792922,5.32963565130413e-06,-0.332948589717246,1.96486371987196e-05,-0.373917360875264,-0.290016041596872,6.88583417481153e-06,TRUE,TRUE,TRUE,FALSE
"SYN2",-0.389800206378561,6.25584577457783e-10,-0.447467985198142,2.10298889489922e-08,-0.431854035139266,-0.316037886312605,9.53635026612474e-10,TRUE,TRUE,TRUE,FALSE
"GABBR1",-0.550396396422393,1.8238401157443e-26,-0.483063439354674,2.12533681575751e-13,-0.728196400817068,-0.440784924179399,2.60548587963472e-25,TRUE,TRUE,TRUE,FALSE
"APOL4",0.497841671152699,2.57399858922486e-18,0.443770445821018,9.09810121952259e-14,0.542613270495917,0.398533125750769,7.70658260246963e-18,TRUE,TRUE,TRUE,FALSE
"PLA2G5",0.483633922306668,1.45812035079269e-17,0.289814369132095,3.2641925592604e-05,0.412194554278569,0.274213403105367,4.00582513954037e-17,TRUE,TRUE,TRUE,FALSE
"HBA2",0.0606409572393295,0.265727715380751,-0.19920953240954,0.0072905970163541,0.0812892760493757,-0.0923544544130612,0.273382423231226,FALSE,FALSE,FALSE,FALSE
"GABRA1",-0.349676985591656,1.31597012491177e-07,-0.375258446856773,5.97728105339528e-06,-0.360877826505936,-0.318638677892523,1.78315735082895e-07,TRUE,TRUE,TRUE,FALSE
"LIMS2",-0.510536310848171,2.1651986279741e-19,-0.369667617518233,5.38650877487638e-08,-0.553346231170369,-0.260222268902561,7.57062457333602e-19,TRUE,TRUE,TRUE,FALSE
"CACNG7",-0.405794160193727,4.68569531275926e-18,-0.0581411623143778,0.427000338877725,-0.537909149136678,-0.180920464174094,1.36212073045327e-17,TRUE,TRUE,FALSE,FALSE
"MYT1",-0.412397461466534,3.91139185405951e-14,-0.410921473062079,1.74682507922942e-08,-0.454423376334836,-0.287016963892749,7.37998463030096e-14,TRUE,TRUE,TRUE,FALSE
"S100A4",0.561045349865129,1.97769381532246e-23,0.258407962066926,0.00013688404214053,0.605850114640316,0.320835114171492,1.25170494640662e-22,TRUE,TRUE,TRUE,FALSE
"NPPA",-0.312488858445642,2.14020162762257e-07,-0.253012552574974,0.000382997966252886,-0.368240053948222,-0.192133031142275,2.87661509089056e-07,TRUE,TRUE,TRUE,FALSE
"OCIAD2",0.500523235219223,7.68798674869035e-21,0.382239486676819,1.54471885228265e-07,0.550432847297857,0.314877531094534,3.09999465672998e-20,TRUE,TRUE,TRUE,FALSE
"DAAM2",-0.456581648949889,3.05922347991126e-15,-0.218189599357601,0.00311033381598276,-0.619635317822896,-0.401673628085026,6.11844695982252e-15,TRUE,TRUE,TRUE,FALSE
"SCN3B",-0.49179490749479,5.23102706367675e-16,-0.703093717566219,2.54057474500217e-20,-0.58719054655318,-0.402836606311877,1.15730687249486e-15,TRUE,TRUE,TRUE,FALSE
"ST8SIA3",-0.508002763392333,5.64718423723605e-17,-0.551965043109401,2.53415853534644e-12,-0.52669345769683,-0.269792892384815,1.40101108278666e-16,TRUE,TRUE,TRUE,FALSE
"NLGN4Y",0.145269083460138,0.00791823526440535,0.0441231862083795,0.520640984900361,0.15606959230119,-0.0300618981439756,0.00872052341894863,FALSE,TRUE,FALSE,FALSE
"NOG",-0.761646353634018,3.48887886445568e-32,-0.645960287272803,4.78588057736725e-16,-0.676362355051072,-0.401269807744413,3.48887886445568e-30,TRUE,TRUE,TRUE,FALSE
"HLA-DRB5",0.235474433404012,2.25486389318724e-05,0.0937456977960738,0.179551325488501,0.206778453651269,0.00230215049119983,2.84705037018591e-05,FALSE,TRUE,FALSE,FALSE
"TMEM151B",-0.575293005253403,2.12314874597478e-20,-0.509702180429538,1.01142694480945e-11,-0.588866210387028,-0.414801014737203,8.29354978896398e-20,TRUE,TRUE,TRUE,FALSE
"HRH3",-0.666665985113948,4.12637047333159e-21,-0.736424879216906,7.62008971373783e-17,-0.608801948713412,-0.390413707640216,1.71932103055483e-20,TRUE,TRUE,TRUE,FALSE
"COL5A1",0.478038003007847,5.28332852605798e-21,0.400090747195696,6.49360922138228e-12,0.644470916754232,0.410148173841177,2.18319360580908e-20,TRUE,TRUE,TRUE,FALSE
"PDGFRA",-0.202687482844939,0.000165027774442024,-0.0535924928481233,0.481572353230511,-0.290864631997783,-0.0955123996702859,0.000197401644069407,FALSE,TRUE,FALSE,FALSE
"FXYD7",-0.3104090936987,2.38802825475972e-07,-0.363403837000775,9.22104668252604e-07,-0.38166241443355,-0.233847635056504,3.20111026107201e-07,TRUE,TRUE,TRUE,FALSE
"PCDH15",-0.62033154799202,9.55558995879636e-21,-0.395323350923371,2.0900360421329e-07,-0.543566466143445,-0.39670800787087,3.82223598351855e-20,TRUE,TRUE,TRUE,FALSE
"TMEM179",-0.464665985982415,1.26367962073054e-15,-0.373249785712892,1.96223450964146e-07,-0.562604250167721,-0.236736902064082,2.6547891191818e-15,TRUE,TRUE,TRUE,FALSE
"CP",0.409595671056701,7.64629655682384e-15,0.393735813400733,7.21094547087678e-10,0.449608405926635,0.308590605705806,1.49927383467134e-14,TRUE,TRUE,TRUE,FALSE
"GJB6",-0.213050770037895,0.000587709684843488,-0.298666361680183,0.000172765641275917,-0.34456175039286,-0.295685542830837,0.000683383354469172,TRUE,TRUE,TRUE,FALSE
"EFHD1",-0.450401114616636,1.96093810556939e-17,-0.0900672224529111,0.199494007547424,-0.642507923381483,-0.291047768557585,5.18766694595076e-17,TRUE,TRUE,FALSE,FALSE
"NRSN1",-0.530815747498576,1.42246124993881e-19,-0.497892900256241,8.27970858382993e-12,-0.58714499659939,-0.347860812034172,5.00866637302398e-19,TRUE,TRUE,TRUE,FALSE
"COL8A1",0.556155589191484,1.2716764647921e-27,0.364047170105987,1.75008468686665e-10,0.614624846124687,0.429981737573973,1.98699447623765e-26,TRUE,TRUE,TRUE,FALSE
"TNFAIP6",0.674266143171884,1.60867216532895e-28,0.494995463493929,1.33811115874702e-17,0.641350022540773,0.348342928544313,3.35140034443531e-27,TRUE,TRUE,TRUE,FALSE
"PCDHB5",0.0509007272483588,0.334462493950059,0.0153899264967348,0.826574548732807,-0.0909077325720564,-0.0308273000982086,0.340593171028574,FALSE,FALSE,FALSE,FALSE
"SLIT1",-0.457527492501524,2.17856895395944e-18,-0.412805853718138,4.34556120340262e-10,-0.502160227976969,-0.334199705909282,6.60449850686575e-18,TRUE,TRUE,TRUE,FALSE
"GPR27",-0.5151247503801,2.1794845072657e-18,-0.379434665784658,1.35274296258701e-07,-0.621644328828215,-0.324511098743725,6.60449850686575e-18,TRUE,TRUE,TRUE,FALSE
"AZGP1",-0.0626529095736393,0.258200411402071,-0.0174920947756026,0.809695973133355,-0.0397102338998297,0.0264038481783141,0.266185991136155,FALSE,FALSE,FALSE,FALSE
"SNX22",-0.381983184779474,9.95551743371617e-12,-0.359357018450235,3.15962604574386e-07,-0.488958573496639,-0.302008515922721,1.65925290561936e-11,TRUE,TRUE,TRUE,FALSE
"LUM",0.405507600526607,1.17106458628875e-16,0.263200372610422,2.96908579564298e-06,0.565369522491733,0.299979538323493,2.77503456466528e-16,TRUE,TRUE,TRUE,FALSE
"PPP1R1B",-0.27342175976747,4.78565716240511e-07,-0.289903036925486,3.92928152460916e-05,-0.405963312406369,-0.204815815236777,6.39793738289453e-07,TRUE,TRUE,TRUE,FALSE
"NAPSB",0.418554043837034,1.78650215653985e-13,0.262156735573089,9.74538395952541e-05,0.353220914172731,0.246553377425172,3.23641695025335e-13,TRUE,TRUE,TRUE,FALSE
"RPS3AP6",0.339805590356938,7.62521115036457e-11,-0.186769032221962,0.00431526939834869,0.668455863213999,-0.071496947182168,1.22987276618783e-10,FALSE,TRUE,FALSE,TRUE
"SEC61G",0.251124507667717,5.05643666429762e-08,0.17319175396632,0.0225418745595178,0.359548482043736,0.290195781664569,6.96478879379837e-08,TRUE,TRUE,TRUE,FALSE
"AK5",-0.273170767948372,4.93687945775824e-06,-0.259557862963381,0.000389771702227874,-0.450507252627367,-0.301914607387687,6.39492157740705e-06,TRUE,TRUE,TRUE,FALSE
"DUSP26",-0.546596132397148,2.11200250319417e-25,-0.492844924004544,6.90596104549409e-14,-0.679248673424912,-0.398257222852004,2.36221044120364e-24,TRUE,TRUE,TRUE,FALSE
"NKX6-2",-0.15515063077343,0.00497895132695827,-0.0994269019571884,0.171809789879278,-0.36854150089234,-0.174061598105655,0.00554448922823861,TRUE,TRUE,FALSE,FALSE
"CNGA3",0.328642393936611,6.57823637039924e-10,0.316930900491154,1.78386344904288e-06,0.319338767894014,0.129766647720859,9.99731971185295e-10,TRUE,TRUE,TRUE,FALSE
"TMEM151A",-0.351693117074068,1.18244746344649e-10,-0.320391825483995,1.28550679583607e-05,-0.562185021287684,-0.314722851349651,1.88889371157586e-10,TRUE,TRUE,TRUE,FALSE
"GABRA5",-0.277221679582437,1.22204166146174e-05,-0.39802158142444,5.85157897777879e-07,-0.387641130127873,-0.321874342815839,1.55081429119511e-05,TRUE,TRUE,TRUE,FALSE
"SLPI",0.272049965444273,1.0115183880244e-07,0.0905597015084019,0.182637583285575,0.274657641739379,0.202058518231235,1.38564162743068e-07,TRUE,TRUE,FALSE,FALSE
"FBXO2",-0.359257173850071,2.7871977333098e-11,-0.280805325459336,3.98937854921318e-05,-0.602274560891891,-0.279406573979096,4.58420679820691e-11,TRUE,TRUE,TRUE,FALSE
"KCNJ9",-0.538953967402285,6.30478307603441e-23,-0.37309125077507,7.98107994447609e-08,-0.65208021149968,-0.40476408335302,3.58226311138319e-22,TRUE,TRUE,TRUE,FALSE
"DSCAML1",-0.557462103991078,3.54129412258372e-23,-0.468739072722713,4.40024520356096e-11,-0.608517980489209,-0.428770650900741,2.13330971239983e-22,TRUE,TRUE,TRUE,FALSE
"ANXA2",0.718184332914951,6.3757889103305e-31,0.517762724171203,7.8044642568513e-13,0.674443832516036,0.402757563186718,2.65657871263771e-29,TRUE,TRUE,TRUE,FALSE
"GDF15",0.532427720745274,2.01224449474228e-23,0.337714916775669,8.49323844901144e-09,0.619526579913947,0.453000751280525,1.25765280921392e-22,TRUE,TRUE,TRUE,FALSE
"TPPP",-0.396075331819721,8.85229134494868e-14,-0.179576000540425,0.0121675072213317,-0.61291895772972,-0.339038418495184,1.63931321202753e-13,TRUE,TRUE,TRUE,FALSE
"ASIC1",-0.507166339144797,8.98723962209443e-24,-0.381736510081226,1.54111837965307e-09,-0.63970500478925,-0.378196384155469,6.24113862645447e-23,TRUE,TRUE,TRUE,FALSE
"CDKN2A",-0.111651508476937,0.0365960136561539,-0.0978397785573907,0.202182290451871,-0.14628139665962,-0.0760370098281103,0.0395205331059978,FALSE,TRUE,FALSE,FALSE
"COL6A3",0.40282359887531,3.33005052036625e-19,0.31165074800434,1.99691336983069e-09,0.633646120992097,0.419672755874089,1.1250170676913e-18,TRUE,TRUE,TRUE,FALSE
"PHYHIPL",-0.562165696153012,4.28364399271676e-31,-0.336750119677839,5.50562497564466e-07,-0.69082643066743,-0.400885909857636,1.94711090578035e-29,TRUE,TRUE,TRUE,FALSE
"STAC2",0.12520929072938,0.020596761551267,0.0403148722759529,0.557037327909318,0.0561323751999727,0.0915232798974067,0.0224855475450513,FALSE,TRUE,FALSE,FALSE
"FABP7",0.333660037167482,9.29847321551398e-09,0.195421165922806,0.013611568384957,0.395263479677095,0.231476714328021,1.3245688341188e-08,TRUE,TRUE,TRUE,FALSE
"GDAP1L1",-0.5653113882956,1.28929636137189e-23,-0.544730030522999,3.3505935391791e-15,-0.588893016836568,-0.297490774346985,8.4822129037624e-23,TRUE,TRUE,TRUE,FALSE
