"gene","beta_T","p_BH","beta_R","p_R","r_grade_T","r_grade_R","r_idh_T","r_idh_R","replicated","qc_flag"
"MT1L",0.262550857535098,2.48633612023685e-06,0.0500298577334964,0.476630584642737,0.297045525063051,0.164488003385977,-0.557067878358507,-0.33453861388325,0,1
"MT1M",0.385457399664347,1.83199929579527e-09,0.140426078493571,0.0584563024900564,0.366294985029301,0.185047374502185,-0.675540482253245,-0.390610958598281,0,1
"MT1X",-0.194557259978473,0.0008032157866086,-0.101615937848272,0.121527595352532,-0.10774409565872,-0.0382502645546782,0.172654225534189,0.11472498340347,0,0
"MT3",0.131755834013335,0.0342573084845209,-0.157005922230993,0.0229450533845457,0.091661355424537,-0.0273598476964835,-0.355908693575622,-0.154499471451202,0,0
"MTA1",-0.292177140545116,1.14711838311061e-08,0.0235756117137972,0.743307184593037,-0.404115169930559,-0.032703687023161,0.432716624951151,0.1019487975138,0,0
"MTAP",-0.404491190138015,2.321316072874e-13,-0.104824339274734,0.151262746564667,-0.394844247526059,-0.174566306674764,0.507163765769229,0.225066055521556,0,1
"MTHFD2",-0.382688992015415,1.519781587988e-11,-0.145089237790641,0.0309582345866157,-0.399206657754838,-0.15748263184484,0.584544357977795,0.3759855210165,1,1
"MTM1",-0.14739882994238,0.00413442306516475,0.0562619377677023,0.413963620982838,-0.333131163751172,-0.121949574290884,0.265531986029581,0.152248288485339,0,1
"MTMR1",-0.299502215908226,1.72674484915622e-10,0.0231574631716166,0.732523785204214,-0.444072588081497,-0.134163923866945,0.537375028095987,0.259482963900086,0,1
"MTMR11",0.39363970931991,2.77221794812675e-12,0.482934403361086,3.38466212683792e-11,0.428782353048428,0.219547415344665,-0.448447527990362,-0.295275257666595,1,1
"MTMR7",-0.499464949314681,3.11468941260223e-15,-0.260815026804737,0.000517543607897204,-0.566715754326865,-0.334939451959851,0.609093222691832,0.355817382149526,1,1
"MTMR9",-0.269449473307318,5.26931150075416e-08,-0.127373323617176,0.0771054274293097,-0.419991006002708,-0.193976852438306,0.490895246883824,0.235567157699114,0,1
"MTPN",-0.101640355788904,0.0428640311537006,0.0692695192511817,0.347708082959748,-0.060103995037708,0.0311218410163157,-0.0423542214401883,0.055845514840765,0,0
"MTSS1",-0.328580989183195,4.69652355531895e-11,-0.0274407998094727,0.68966933644908,-0.428447865311497,-0.142614694453876,0.582610138888299,0.286480976526086,0,1
"MTTP",0.21611671751881,3.31350606355357e-05,0.304045523599771,5.49087185723343e-06,0.242946299536199,0.142452579730972,-0.428900788105918,-0.145191032287584,1,1
"MTUS2",-0.276052438483599,0.000116638859228825,-0.255981179047471,0.0025433760762848,-0.268642255938664,-0.220408845639457,0.22568468232346,0.162646111571677,1,1
"MUC1",0.137651228803941,0.00999579130555839,0.0668562181610304,0.337351317011682,-0.0420061521157857,0.121352672637131,-0.0910019734188937,-0.110671907938754,0,0
"MUC20",-0.165380529854963,0.00434620427817754,-0.000733667238991306,0.991930746887475,-0.310324252171108,-0.11407494459569,0.319398054031738,0.114061863771874,0,1
"MVD",-0.447052026581855,1.39110037499471e-17,-0.395041720991037,7.72197529569518e-08,-0.625584388035826,-0.197110459801543,0.533074157927668,0.207358385029877,1,1
"MVP",0.210471260458746,0.000193688931582082,0.207023920546055,0.00310503340892474,0.217504852997565,0.229997785107122,-0.242519991474985,-0.24288997312096,1,1
"MX1",0.284202718977425,4.7060902512833e-09,0.355386190654897,3.35423704495938e-07,0.322900091254234,0.204900122186699,-0.496680384783676,-0.308762237560827,1,1
"MX2",0.289959066422949,4.037778538448e-11,0.350171676958581,9.55083200307474e-09,0.441122297580895,0.258481348837517,-0.515011715420897,-0.292837059067001,1,1
"MXD3",0.313688812179656,1.3671556725818e-08,0.244896291049423,0.00108072279697551,0.404732335314652,0.236308987505039,-0.328993195718868,-0.138784170990095,1,1
"MXD4",-0.271001182818951,1.86911321933716e-09,-0.112472236292276,0.10877523343801,-0.520362460580524,-0.0750364165065951,0.526552729792009,0.157083246196564,0,0
"MXI1",-0.517003085294936,2.21667956229758e-24,-0.119489492896806,0.0782417986171488,-0.705976210064935,-0.279516569342727,0.75347037975964,0.370486201265063,0,1
"MXRA5",0.460838595867096,4.05020215024972e-21,0.405061157066787,6.53107731223719e-14,0.532713341584105,0.422358447609185,-0.545883296073886,-0.454600126113024,1,1
"MXRA7",0.320473896826521,4.83828965716819e-09,0.210169996072538,0.00762003851346707,0.395128100872851,0.145901575484588,-0.505492493827087,-0.32298422015531,1,1
"MXRA8",0.298272185394116,2.75755352540396e-07,0.267415641275233,0.000174113324875706,0.222018074194989,0.183410744093482,-0.402984522483204,-0.289135541341805,1,1
"MYBL1",0.154037776120731,0.00521167029930503,0.383749775295151,1.08996584846407e-10,0.144839667665044,0.24233303484869,-0.183160976812073,-0.223432759391445,1,1
"MYBL2",0.490570837593705,2.43139273750735e-16,0.654399693866597,6.29822847211298e-20,0.58377800071426,0.474308071377304,-0.503447243054412,-0.281765296233634,1,1
"MYBPC1",-0.134018277360197,0.0235517398562825,-0.222019118576436,0.00169483081592882,-0.199993505705496,-0.141644010919931,0.0205810662130716,0.0757568272813524,1,1
"MYBPH",0.498269127705724,1.05446173637927e-26,0.276505430120413,2.236779002829e-09,0.64310438704831,0.360438656715074,-0.73198368325017,-0.44808561793764,1,1
"MYC",-0.263989955165176,1.52123084480666e-06,-0.0480533792489779,0.48678431520721,-0.238671243122811,-0.0233806011680164,0.486968362237396,0.345882046125157,0,0
"MYCBP",0.420911857419046,5.53305459714575e-14,0.354713665456506,3.57592894658819e-06,0.454180226083879,0.285239380588339,-0.486401548235204,-0.257350233652013,1,1
"MYCN",-0.435253742529186,9.771368889884e-15,-0.0444411432100413,0.553776842805631,-0.441925559981356,-0.173044427690541,0.537392565797581,0.388051181375704,0,1
"MYCT1",-0.109836081756528,0.041978659774501,0.101271134074921,0.142154197073896,-0.0420867713287785,0.0761007039620883,0.0143050683543651,-0.0280655106231643,0,0
"MYD88",0.224786106043274,4.62096751848346e-05,0.579119280920157,1.01335581527814e-14,0.135212406651617,0.332996948583896,-0.283249699454857,-0.39729561698499,1,1
"MYEF2",-0.298815367329936,3.88579640095592e-09,0.0579416753930789,0.432582538494516,-0.40447699168513,-0.0607899549749184,0.445373811150446,0.143335271804877,0,0
"MYH10",-0.166457472260514,0.000826356812373486,0.0547961877027034,0.430933239659386,-0.304578383566014,-0.096892907727557,0.361214658402842,0.188324720660204,0,0
"MYH14",-0.387608008556603,1.15935388888521e-14,-0.24014981165219,0.000359626202021815,-0.644705871662543,-0.218350717857793,0.525506736944322,0.157439042842999,1,1
"MYH15",-0.475019124431913,6.35995598970538e-14,-0.394833642299289,9.49746203867582e-07,-0.610713470806989,-0.397034868170499,0.551107465426166,0.378139334948874,1,1
"MYH3",-0.224512396824028,0.000159016812637936,-0.171909860570454,0.0176851285717991,-0.365468989375188,-0.0717449511405898,0.396726073196799,0.139803997631568,1,0
"MYH7",-0.591197765625003,4.89768810248245e-21,-0.57259881757647,9.60167325861935e-13,-0.568357538915046,-0.255017057733297,0.637101463399922,0.40914834384171,1,1
"MYH7B",-0.28446245983997,1.17728215027582e-06,-0.383047250303858,4.00529384583947e-07,-0.434875388157153,-0.269724742504267,0.425166758238543,0.233029905936739,1,1
"MYH9",0.312364941370971,6.05469356050663e-08,0.51556330089717,2.08889041415141e-11,0.274903940200547,0.296736125877531,-0.339751214783139,-0.392435566889047,1,1
"MYL12A",0.452016607197968,2.30048161460802e-15,0.34824724130459,1.33674676244437e-05,0.462688221742495,0.317315405091122,-0.640829659241812,-0.439771366258489,1,1
"MYL3",-0.417071036825098,6.20590574385156e-11,-0.386126838680773,2.64655387035827e-07,-0.544853551490801,-0.304101500803293,0.491000440776515,0.227155311517659,1,1
"MYL6",0.318710889031279,1.12683741911413e-10,0.0662836691299632,0.356061530701643,0.490208443420587,0.21649713609367,-0.506778076735498,-0.179459275976978,0,1
"MYLIP",-0.209060755918046,4.03382266291403e-05,0.0217987135326179,0.759409959349063,-0.362914140337567,-0.152172344630981,0.437005807972274,0.174363849934992,0,1
"MYLK",0.22140630995485,8.99856436720303e-05,0.251339405378621,0.00016411401440271,0.125724842621627,-0.0061484696363872,-0.206015188544737,-0.116597909276096,1,0
"MYLK2",-0.159639669537475,0.0034944692133962,-0.00891298744549626,0.900058684131807,-0.126352046210758,0.112821532261105,0.148613766646716,-0.0420977691206679,0,0
"MYO10",-0.282351057941098,1.70527840830078e-10,-0.186627343405182,0.00913027902337571,-0.467468479360923,-0.219899503312436,0.42371752160983,0.31274433111985,1,1
"MYO15B",0.120560939864653,0.0240634290893499,0.0826607624501135,0.26777746293675,-0.133073826713029,-0.0975965141750558,0.0468187119733495,-0.128449335672697,0,0
"MYO16",-0.422793615025999,2.88863693366458e-13,-0.475971376906445,3.14150283700268e-09,-0.351002129072244,-0.258092286484184,0.442942878748106,0.509179290499034,1,1
"MYO18A",-0.25465670443312,2.00873462611213e-07,-0.236777022275186,0.000597833866712414,-0.501315763458464,-0.224094836364666,0.478091983257355,0.29129271724021,1,1
"MYO19",0.33351157571682,3.72455529173948e-10,0.324392838135419,3.81281359546137e-06,0.404539318018883,0.0706435607558731,-0.31038726734109,-0.0815165414539406,1,0
"MYO1B",0.380598854329612,2.2027601421834e-11,0.413663858969785,5.545972941945e-09,0.528933975203715,0.305747606469347,-0.488335758459389,-0.391820656122651,1,1
"MYO1C",0.301191509111254,6.82782616829354e-08,0.391539242662042,4.45897163483905e-08,0.357132527129512,0.295434726139702,-0.365322695388008,-0.306107866709501,1,1
"MYO1E",0.398203417769063,4.41770901017597e-12,0.348697529983106,5.65201911101586e-07,0.332513843143432,0.237507686904427,-0.431279111448351,-0.305775543257426,1,1
"MYO1F",0.40353582379246,2.60858618447625e-13,0.32484305727142,1.37694612417446e-06,0.255095389930536,0.202483513087534,-0.305782519249748,-0.2495510221341,1,1
"MYO1G",0.484481051088336,6.54367406797558e-22,0.217701652475729,0.000339630284080347,0.627263694898307,0.369001917077291,-0.572331341120719,-0.383698759833086,1,1
"MYO5A",-0.185826254497413,0.000492671059019586,-0.139337256822818,0.0446509414351582,-0.320135986079614,-0.188303807322059,0.389076817319345,0.17474307057681,1,1
"MYO5B",0.297602173539119,1.37712612433278e-11,0.480141203829338,5.08857050769446e-16,0.47417576831758,0.380952046582291,-0.447869031654009,-0.432487149188852,1,1
"MYO5C",0.228084045312642,2.54429200016514e-05,0.252417257715874,0.00020037734203286,0.260617425407465,0.0511308583041573,-0.438829022886492,-0.179488941092691,1,0
"MYO6",-0.241871819888032,8.51201298160471e-07,0.0192231838024351,0.789392279768177,-0.406367648653979,-0.188401087334658,0.32679600990909,0.152887959400383,0,1
"MYO7A",0.370866976529593,5.68133973393055e-12,0.405041732883055,7.73502283157333e-10,0.293874958938613,0.217937350246909,-0.338395507897438,-0.3462867444703,1,1
"MYO9B",0.244041511914748,9.13235594948037e-06,0.188727323475826,0.0137074201334625,0.230444915707123,0.208443395117861,-0.287760938272714,-0.230824905909482,1,1
"MYOD1",-0.929801766746787,6.99061242457656e-13,-0.904650736602943,1.36241192955691e-08,-0.532428285016077,-0.408398215123983,0.661818043624394,0.578600467257408,1,1
"MYOF",0.484455585312339,8.49101753297002e-17,0.399932786895492,1.65972420833199e-09,0.514091129639684,0.25259259271775,-0.531192527229028,-0.357120231679956,1,1
"MYOM1",-0.368362418670556,2.96225434600905e-10,-0.288996296389428,0.000106683936422657,-0.51847055016777,-0.313381802363516,0.337781930467735,0.11920600962574,1,1
"MYOM2",-0.150886385634077,0.00971583613825726,-0.122533001162251,0.0690993128822874,-0.350084365231837,-0.0992010983863053,0.213874796474576,0.0642840158675325,0,0
"MYOZ1",-0.293333780604238,2.04606161130509e-07,-0.209686609922483,0.00387967007619523,-0.368030425955408,-0.171395162648293,0.294235619730665,0.134496582671786,1,1
"MYOZ2",-0.242547930028931,0.00033969131803469,-0.120197118622309,0.166410660799888,-0.291561704059942,-0.231820887881699,0.334883561445986,0.267522659874564,0,1
"MYPOP",-0.224283167229418,1.79346380809796e-05,-0.0314040284832248,0.650659254574512,-0.300977840614965,0.0527576479054395,0.0829553708008985,-0.131886774619197,0,0
"MYRIP",-0.198527854895603,0.000514262137129434,-0.179750586653206,0.0117859475850938,-0.36497629954501,-0.27586477680343,0.224147796082056,0.149405363120811,1,1
"MYT1",-0.412397461466534,2.07914517159309e-13,-0.410921473062079,1.74682507922942e-08,-0.454423376334836,-0.287016963892749,0.600193444277281,0.443826326783139,1,1
"MYT1L",-0.390234982321244,9.01266349030894e-09,-0.569987629105491,6.72607802972203e-13,-0.34775200286103,-0.341835771517069,0.359742124587053,0.334414372424737,1,1
"N4BP2",0.257508822102474,9.11622565088505e-06,0.18671350821293,0.00618585003502974,0.221228983406584,0.0408717090853381,-0.0990485763504682,0.0920195376572055,1,0
"N4BP2L1",-0.293245900354754,1.06909873127818e-08,-0.133983513800537,0.0466081615594074,-0.454249102238153,-0.258436023188362,0.431197301416912,0.194179446160334,1,1
"N6AMT1",-0.142621614976693,0.00248083744358997,-0.235994673285373,0.000252366081163411,-0.190819378206264,-0.127517986783551,0.178976974492441,0.11889739778229,1,1
"NAAA",0.121083617205094,0.0307765617534117,0.0946481053053793,0.176313043043956,0.131323322930446,0.0300495048118915,-0.330904044297911,-0.193634998738645,0,0
"NAALAD2",0.12807526748535,0.0170337465343787,0.115991811136106,0.109847588620661,0.0487952779370157,-0.0448612015263825,-0.219321012836919,-0.1932116142259,0,0
"NAB2",0.242817489599741,1.77716510280067e-05,0.444776359069034,1.97232209183175e-08,0.220053242962879,0.239558775130938,-0.28518976588948,-0.322842429992593,1,1
"NACA",-0.352601544585675,1.3906729989011e-14,-0.118780229228375,0.0627847410674001,-0.4491615896132,-0.0467413276971558,0.546677997264417,0.289893914674471,0,0
"NACAD",-0.203892658614347,7.22921526221074e-05,-0.0894935001060222,0.209584042502276,-0.394243244949021,-0.0592113350506378,0.230143302593871,-0.0236798497150101,0,0
"NACC1",-0.193813682589267,5.87620821432943e-06,0.0109364235351289,0.88764778060436,-0.385984258475775,0.0903767433187212,0.277885298891655,-0.118778530797754,0,0
"NACC2",-0.212049909620176,7.53881277940654e-06,-0.0429880521113832,0.542111672375388,-0.459049314068418,-0.153293557046519,0.245453465421312,0.0577418187615808,0,1
"NAE1",-0.21120532198717,6.0385794607887e-06,-0.0902511817738251,0.177010228943351,-0.26796064462284,-0.0644828147713528,0.301142721812729,0.221604342004926,0,0
"NAGA",0.430202344155287,1.35621498430958e-13,0.329936387677586,2.01214346932314e-05,0.363994356502293,0.161583358244094,-0.388679456839162,-0.160425708485228,1,1
"NALCN",-0.463360493988963,1.09211172522894e-16,-0.400453214667583,3.21173413030185e-08,-0.64113746791426,-0.439729460684239,0.69118958581735,0.468146126985904,1,1
"NAMPT",0.468488973293846,1.05578914797617e-18,0.499406157349711,2.62235038448452e-12,0.639839399957847,0.352010151831898,-0.636575537634648,-0.3512151174256,1,1
"NANOS1",-0.268089003157623,4.32651360470305e-06,-0.0357272214346888,0.630468283195736,-0.423166420489472,-0.179659839939797,0.364650689152338,0.0917805405295435,0,1
"NANOS3",-0.280574491777252,9.02704483253054e-07,-0.233813168621704,0.000545388053776776,-0.313468958699112,-0.115205468947919,0.294615453930566,0.130014371518955,1,1
"NAP1L1",-0.354826257276717,1.53413081182229e-15,-0.148785391237296,0.0176011138074492,-0.548505627507811,-0.134059665685405,0.607965397162967,0.374065254788902,1,1
"NAP1L2",-0.479385898469082,1.00467661691686e-18,-0.455896110705027,1.58733149318826e-09,-0.666358746441332,-0.397529389478661,0.609145802986257,0.324715010900774,1,1
"NAP1L3",-0.511218092098114,2.41703583929441e-24,-0.315978851795279,2.72402673802068e-06,-0.714823710967254,-0.355716018196071,0.725199170691259,0.371315824876341,1,1
"NAP1L5",-0.392179513357692,9.33129960760216e-18,-0.214303424721629,0.00101813064976565,-0.664809346674122,-0.291453313671381,0.605347476190947,0.248460565753494,1,1
"NAPB",-0.341055075688116,6.06358236445285e-08,-0.300269084769632,2.55266940347188e-05,-0.476347799207279,-0.265388903341517,0.366684245672451,0.181000313426264,1,1
"NAPSB",0.418554043837034,8.55809416306515e-13,0.262156735573089,9.74538395952541e-05,0.353220914172731,0.246553377425172,-0.442989627336892,-0.300916512329766,1,1
"NAT8L",-0.338439370618022,3.83180653278619e-12,-0.323929910500019,2.52827592949616e-06,-0.631842627254336,-0.284338885110474,0.420667176191539,0.169124572608149,1,1
"NAV1",-0.254474535455237,1.543981732073e-06,-0.109061874976239,0.117352896130712,-0.346347172418531,-0.239510786166664,0.472149059592209,0.310801073435321,0,1
"NBEA",-0.125419594292954,0.0288772680721841,-0.247254873848744,0.000527855736677785,-0.187749807672185,-0.30874251959364,0.231148397252771,0.257705801756472,1,1
"NBEAL1",0.29025652236885,1.46308840154907e-08,-0.133579051917564,0.0534027084181276,0.239424226652037,0.0144804125021585,-0.11968223630737,0.145211681580087,0,0
"NBEAL2",0.353118098311027,2.85571959888152e-11,0.328997168076277,6.6398831104087e-06,0.340926313509019,0.162061651257076,-0.429537732073199,-0.256520017842946,1,1
"NBL1",-0.230695522399057,6.04273961393485e-05,-0.374194381966738,2.43196279637143e-07,-0.515070058387255,-0.187171197472026,0.434785250004935,0.109036211119509,1,1
"NBPF15",0.284239304224598,6.32912840362803e-07,0.344178094736094,7.71734755061919e-06,0.416292971208392,0.0980894531226772,-0.304643024376763,-0.0281598152679415,1,0
"NBR1",-0.277762191953021,1.20362372685771e-10,-0.0807668373202638,0.248818844274388,-0.538755912205685,-0.181804527448112,0.540285131257107,0.262350647390538,0,1
"NBR2",-0.225463840854939,8.9070626059753e-06,-0.0779364250328229,0.259622554423477,-0.351998773155299,0.0058834076836183,0.31195333296951,0.0886990515607077,0,0
"NCALD",-0.164109670407813,0.00400742345029038,-0.119509411377219,0.0877486326290646,-0.17905294459734,-0.0841621631560588,0.133969768313708,0.0760883287940814,0,0
"NCAM1",-0.444895151856358,1.66305664746877e-20,-0.236650187297075,0.000428038358563601,-0.646068220462228,-0.32081749089446,0.734560575595671,0.425122524138353,1,1
"NCAM2",-0.384700884128447,2.03381539617375e-15,-0.269458282889549,0.000156061554216965,-0.527867185033794,-0.329637059273366,0.584450857003569,0.394877978872571,1,1
"NCAN",-0.273341283030029,2.42069185844486e-07,-0.197569048957029,0.00234866803922719,-0.272833370901651,-0.145871538016835,0.254417507321043,0.285556248774572,1,1
"NCAPD2",0.203720230408473,0.000171789254349491,0.464103134211656,2.27580649188265e-15,0.233797673864805,0.232130190447031,-0.150062970003316,-0.137504327194349,1,1
"NCAPG",0.538365498758651,7.51744474035888e-20,0.569598118018966,1.08832567280394e-19,0.646829312129128,0.454611292190648,-0.549038815262285,-0.272264130443606,1,1
"NCAPG2",0.272324026831703,6.31034898411757e-07,0.463546979546569,4.49344717725656e-10,0.396794064059705,0.232780394192209,-0.367011485796079,-0.109676598661797,1,1
"NCAPH",0.376451361983507,1.39415450459639e-12,0.551832306163285,3.76986485403687e-17,0.552632821973258,0.34906586648081,-0.454624188276655,-0.198993029844947,1,1
"NCBP2",-0.240850045155202,4.92238317018311e-08,0.0519988433070473,0.486592333336075,-0.419375149699053,-0.0327833033300532,0.294352489291551,0.0759697786946453,0,0
"NCDN",-0.201269543826721,0.000526446831024243,-0.128241042948279,0.0633010111119103,-0.363065889364887,-0.145372704493236,0.194368945025323,0.0497773980704367,0,1
"NCEH1",0.203396837898902,0.000260362549959751,0.0322859324393361,0.623100048132466,0.156899881144422,-0.0291889144353888,-0.301499183718737,-0.157867114712072,0,0
"NCF1",0.380386720490372,1.3161332452561e-13,0.20398465713001,0.0021506057495089,0.384360590481036,0.201889771075193,-0.467988456467556,-0.259008975515295,1,1
"NCF2",0.542394406541356,9.88240485889409e-20,0.311817451630488,2.77337027941835e-06,0.444171216647187,0.159504826204072,-0.473013908484751,-0.16440874094854,1,1
"NCF4",0.337654308231001,4.35370551360784e-10,0.19310299988499,0.00451496294473334,0.248337878619784,0.158692148189047,-0.237044564553036,-0.13776519136809,1,1
"NCKAP1",-0.186261803344545,0.000109744483664074,0.00598642044450483,0.933014745048608,-0.256843449330836,-0.129413719490257,0.296070501852437,0.175500958454432,0,1
"NCKAP1L",0.431044605132512,4.30031229428507e-14,0.314417753063651,3.59828449576902e-06,0.319899130009227,0.150372228057332,-0.305139728135842,-0.158221623608981,1,1
"NCKIPSD",-0.294578520211392,1.16658095503558e-10,-0.194122288252561,0.00202381941944702,-0.481803391643374,-0.176714055267413,0.426650995556157,0.138736912095936,1,1
"NCL",-0.305153862484399,7.38079170754844e-13,0.147207662135688,0.0612703639230719,-0.465140247461757,0.11827980692772,0.389170314496917,-0.00635254142097855,0,0
"NCOA1",-0.210361013792936,1.52732284610329e-05,-0.0362857639396942,0.606459118247166,-0.42761731747817,-0.212541573643762,0.398543409137092,0.229806083920444,0,1
"NCOA2",-0.167956055509653,0.00156316204280823,-0.116689798870261,0.0988450947650355,-0.23535400148852,-0.218487748517907,0.367321197584574,0.288236762280587,0,1
"NCOA5",-0.211781782870548,1.23053651922207e-06,0.149368890353051,0.0602876412817499,-0.330088734884473,0.099779551514081,0.327497238740882,0.0300324051982831,0,0
"NCOA6",-0.274437209260998,1.05105773902359e-08,0.069933960490505,0.348663853509417,-0.407563932892674,0.0612634539241241,0.40409480934074,0.0321894562780059,0,0
"NCOA7",-0.173286489592145,0.00286355712750664,-0.034548655074139,0.614292780571913,-0.279771787447248,-0.128632629549838,0.256269921816181,0.0458426744687832,0,1
"NCOR2",-0.299094091938631,4.11831198373602e-10,-0.015305817384667,0.833827968649225,-0.449994338105096,-0.0489112029169988,0.465218581304673,0.144567755231527,0,0
"NDC80",0.470703294184678,2.05534278846484e-16,0.568996611604211,1.80444508533327e-19,0.572703956413489,0.427513070959558,-0.500239134124473,-0.279540705759454,1,1
"NDE1",0.428023731026407,4.87283259299983e-14,0.651526303013617,8.14516026239453e-19,0.430255314904329,0.33091132825203,-0.473820327796299,-0.328436732232207,1,1
"NDFIP1",-0.2214553359012,4.50932117398725e-06,-0.114777734071339,0.0967040384594494,-0.254281825601508,-0.123372398962098,0.115772880128727,0.0590691601183891,0,1
"NDFIP2",-0.293666339169096,1.26616935318865e-08,-0.116205470916495,0.0986136247794766,-0.345328789690201,-0.197282439426067,0.246236504283479,0.0910454501991226,0,1
"NDN",-0.299273064582801,1.60092728317197e-09,-0.369726619420438,2.48369331905845e-08,-0.579610474108855,-0.300784436207771,0.609508100592908,0.332679050357982,1,1
"NDRG2",-0.568229667359334,5.58858717861927e-29,-0.483938825798293,2.73470860886006e-13,-0.725288365273833,-0.506395975845698,0.697138330272414,0.515835844788564,1,1
"NDRG3",-0.407468765268448,1.4946153775977e-18,-0.262918877396796,2.05841630796567e-05,-0.652566874792366,-0.347277481344701,0.620669326165584,0.340122013416268,1,1
"NDRG4",-0.370653896536842,1.00049715944389e-12,-0.295951324325412,1.56982039834258e-05,-0.556309635119751,-0.252724522704481,0.414285993822239,0.208875376791029,1,1
"NDST1",-0.191625382293758,1.86887724064221e-05,0.079644328217977,0.261329127621141,-0.466161210217316,-0.121092850025618,0.358760357491573,0.118304326968262,0,1
"NDST3",-0.211430431804135,0.00180225746929112,-0.352138774383432,2.13735337990121e-05,-0.352250645664837,-0.308730007200929,0.307203277822917,0.27281995329378,1,1
"NDST4",-0.51731354969084,4.85887833872761e-12,-0.363471958811068,0.000403753044471271,-0.454304191572981,-0.307474731778489,0.634383566118687,0.511406304446102,1,1
"NDUFA4L2",0.199972653512473,0.000284875949937177,0.0940040048554593,0.186222003846608,0.356603200051414,0.259941627830466,-0.359479121713839,-0.268774260409589,0,1
"NDUFA5",-0.304711984340082,9.46165280268026e-12,-0.0592222863154143,0.381946850182657,-0.462658513111936,-0.154000941244908,0.244197098683762,0.0875134065124059,0,1
"NDUFA8",-0.273853894764378,6.23256504412716e-09,-0.130680090633023,0.0409305932207667,-0.28388878758182,-0.0736835547125762,0.164379725319053,0.0197213363104909,1,0
"NDUFAF3",-0.210397018045063,5.68690315081748e-06,-0.046572481943009,0.49009402016472,-0.295408353715133,-0.0259096747967007,0.184025819756403,-0.0331612178995291,0,0
"NDUFAF4",-0.247108070781355,2.52736382226056e-07,-0.0748411024412354,0.259368778183176,-0.343669016814486,0.159505404375237,0.22484318280062,-0.12261871677288,0,0
"NDUFB6",-0.2316291677988,4.86020662714648e-06,-0.0909319785133341,0.160395118563488,-0.259667070457818,-0.0502884507547518,0.157788174300216,0.00936290754069681,0,0
"NDUFC2",-0.255937107792584,1.47934080013023e-07,-0.112936223272772,0.0842611807823479,-0.391108839914067,0.00726598161761717,0.304204756354047,0.100763643524588,0,0
"NDUFS6",-0.205648480280179,1.54385857904744e-05,-0.11578041234624,0.0776443052665211,-0.260697484798279,0.0312549517095182,0.101012013219522,-0.0325212247231098,0,0
"NDUFV2",0.342270460553676,1.10495937342776e-12,-0.0732812199564416,0.271461901418911,0.424670764160048,0.0614937456264007,-0.22124356874355,-0.0678868750587136,0,0
"NEAT1",0.468525729405896,7.09552087527446e-21,0.538233163061001,1.87515270436592e-13,0.500125604908044,0.217516609761607,-0.538812550700781,-0.377194059051637,1,1
"NEBL",-0.335986074001329,2.62953845245457e-10,-0.475489085719826,1.11449273069852e-10,-0.546099879840039,-0.398941691154149,0.432588066331989,0.303903126628719,1,1
"NECAB1",-0.181114025761521,0.00210948495065621,-0.129201434605686,0.0653795014126484,-0.343538120815716,-0.215258223634857,0.21247818236645,0.0859734992904079,0,1
"NECAB2",-0.526118170223325,3.99676625355614e-18,-0.434190160656984,1.31636900051901e-09,-0.645545356230987,-0.292946891490804,0.565868292961102,0.298996588994093,1,1
"NECAB3",-0.293320764863313,4.63179451132326e-09,-0.194750694597951,0.0022933013690654,-0.374134119025084,-0.109870705003155,0.295883507496078,0.0672469231679124,1,1
"NECAP1",-0.328846329901812,3.30320407083549e-11,-0.182259570293449,0.00813665975181006,-0.434824770471024,-0.197324290735563,0.458778966179189,0.249953809047976,1,1
"NECAP2",0.310099171833464,1.85820303271499e-08,0.380387035870433,4.1059974940224e-06,0.252107820577595,0.249841675129606,-0.318194269572452,-0.189746700739927,1,1
"NEDD1",0.29707382390611,2.15402967242164e-07,0.456804025718957,3.69342939308617e-10,0.327194352568621,0.143682440235186,-0.303036045563282,-0.09289497429049,1,1
"NEDD4",0.206911352304306,0.000128585203715802,0.287618150025356,2.16875113371432e-05,0.206202574859191,0.073585491106521,-0.0638936349683545,0.0329720563539214,1,0
"NEDD4L",0.181374423590853,0.00121241600450391,0.0989494867359453,0.174428844292232,0.0837527123462975,0.111992644521223,-0.133975615368028,-0.144449769867012,0,0
"NEDD9",0.291592169685842,4.7651126054005e-07,0.372679471809747,1.93765164003323e-07,0.362565181063474,0.259795407928385,-0.367665966043335,-0.235306203627407,1,1
"NEFH",-0.293769488025157,2.28963110064942e-06,-0.244938634224653,0.00110614588562985,-0.386938934740698,-0.198518674558547,0.294942692140647,0.0840537200055508,1,1
"NEFL",-0.215609415070854,0.000293349048379851,-0.288481800435342,0.000100008489673009,-0.262323482729208,-0.231714390543632,0.19823739589763,0.155023937043783,1,1
"NEFM",-0.434231019705574,2.16103996098156e-10,-0.307503519988188,4.71997569735899e-05,-0.490558974138735,-0.285564544770234,0.383005493609516,0.186808840497519,1,1
"NEGR1",-0.49450140332281,1.90504177684101e-15,-0.394771602785343,3.26386801681529e-07,-0.613213403833276,-0.390992818231479,0.576544505669818,0.295608259830624,1,1
"NEIL3",0.565105641203435,1.04170190913521e-21,0.499643416145278,2.13726087493929e-21,0.673153664687887,0.479437456755752,-0.56902406293435,-0.381637621259241,1,1
